model_name,log_likelihood,aic,n_parameters,strategy_used,success,delta_aic,aic_weight,substantial_support
phi~1 + gender_p~1_f~1 + gender,-3212346.5,6424703.0,5,mini_batch_sgd,True,0.0,0.8519528019683106,True
phi~1 + gender_p~1_f~1,-3212349.25,6424706.5,4,mini_batch_sgd,True,3.5,0.1480471980316895,False
phi~1_p~1_f~1,-6902793.0,13805592.0,3,mini_batch_sgd,True,7380889.0,0.0,False
phi~1_p~1_f~1 + gender,-6902793.0,13805594.0,4,mini_batch_sgd,True,7380891.0,0.0,False
